origin,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23
DEB1B,0.023039421625340006,-0.3501517267341743,-0.07892427581899863,-0.03431088317040831,-0.15985833426934737,0.09203948411718366,-0.003325957810771385,-0.001558121390352163,0.1343563759567179,0.04339273870222926,0.03270749454875088,0.04630110636863982,0.17382318457030999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0612710690479068,-0.04235320188174896
DEB1C,0.9143889743535709,0.7886203322969947,1.106734247703454,0.7882998739880203,0.4805956161816005,0.49374460051835034,0.5594795150501672,0.6062735759593703,0.7384526237198987,0.6293467711100871,0.5249175743556991,0.6565627115114281,0.7263622692221547,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5200146321070234,0.6326154300044253
DEB1D,-0.10021062624224986,-0.34854124748490944,-0.17916095534787124,-0.1480156898938625,-0.22337449265070497,-0.0806294368196876,-0.13370317218926042,-0.11679797256349511,-0.006241997439180524,-0.08218483904465212,-0.12092851099830793,-0.04715670129599814,0.046407950780880336,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1724077366290402,-0.15354102126180802
DEB21,-0.10937520368125353,-0.38913549781337387,-0.11274627263045789,-0.07266091051805335,-0.1474631917776671,0.050397516468539516,-0.06670193277887171,-0.0535274334206719,0.07287050354459779,0.0030650958466453826,-0.010031397174254275,-0.03490956612090346,0.10059816763837359,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.13623168529566387,-0.07893381825766166
DEB22,0.3981613407925335,0.0672185933464986,0.40948105706003757,0.29931448086980916,0.15580291118549083,0.42693249506443776,0.3397069634112664,0.36035546376063277,0.5057766637973231,0.3889534293545076,0.3153759218623682,0.3727251498404296,0.5138915955635015,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2707729647103667,0.3354931884975094
DEB23,0.339712825028742,-0.04713498929836579,0.34950919589889384,0.31492044742172975,0.19618852704112477,0.4746941507161022,0.3838340316366049,0.3710623517037255,0.5184477053890562,0.3845321217695892,0.324831491526653,0.32849368409161883,0.5317253379734974,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2698174506482829,0.36659083681906024
DEB24,0.4975280898876404,0.07045882064283959,0.34994073895941047,0.2834201268020087,0.12237165710234188,0.34416506466270524,0.38178549126849126,0.356200204290092,0.3973991984951337,0.20755964752563694,0.22047397588348328,0.27668225023818493,0.5110756728416637,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2552916603862967,0.24364657814096025
DEB25,0.2374023627473285,-0.05989342730065961,0.19067680830648603,0.17832862972083907,0.1358478518653654,0.29168008860287586,0.22264901934163595,0.2266865815339063,0.36873939107453646,0.2500651327118719,0.24890079272348142,0.29652467390312864,0.36244294923069686,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.12803692825282864,0.18336844812407893
DEB31,-0.04105387945845651,-0.3479180893937499,-0.13430916739045284,-0.09555626042380772,-0.1844369150932702,0.050391828141447936,-0.033963077984817125,-0.03277266167273729,0.12342377869901022,0.024429911953541383,0.004154175150665518,-0.04991623946695556,0.15356349175406447,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.11945307108350589,-0.08709023434815477
DEB32,-0.12459318006007347,-0.4588053412670906,-0.17495754652303386,-0.10038058561368302,-0.1786499074269826,0.023969474288393577,-0.11431413605281282,-0.09347624589695525,0.031246957666291486,-0.062075245491845066,-0.03046040915213477,-0.039341930772039735,0.08108796352436154,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.18111274199494964,-0.1496714079628687
DEB33,-0.1819269210755725,-0.45185344253069326,-0.23665837959336578,-0.1941967421756845,-0.20800634256759087,-0.07047086434862082,-0.15940954934682572,-0.17361481851909422,-0.0512047746693719,-0.11032932602254542,-0.11342055024338638,-0.07355999586354289,-0.0009604734204472498,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.25133228681726616,-0.22851524223359032
DEB34,-0.12965258928253942,-0.4099206612008106,-0.20459649012072645,-0.09074569300427193,-0.1556153827355593,0.008828987366407137,-0.09683128625042647,-0.09103085329571992,0.04266016768434011,-0.020127548109719506,0.004362383646365986,0.007950407702772111,0.11155059604573192,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.18676077561696802,-0.16507165123804335
DEB35,-0.17304059073132516,-0.42001366120218575,-0.23138929146327214,-0.19978455779944293,-0.21958610144616164,-0.13638157754026292,-0.19920468527324886,-0.16776111606703725,-0.05570924408014577,-0.11097972943513434,-0.08760010445682453,-0.08512069018434865,-0.044284833766602416,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2771935360955049,-0.24075286360198223
DEB36,-0.1141417614573319,-0.3941830290848546,-0.18297161936560935,-0.16852348372781067,-0.1922322759860291,-0.046525459346724474,-0.12814227416715251,-0.11506803174580893,-0.03496482517587407,-0.0923511975741883,-0.08167683678500981,-0.0719990195878184,0.02492407000626473,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.23764337339242692,-0.202116387265187
DEB37,-0.11465253857156155,-0.43434371784077086,-0.19653292611140027,-0.16571078993652977,-0.22338356830335437,0.00844450001442687,-0.1204263175562269,-0.07670303071337292,0.03662643839461133,-0.04598309118984445,-0.05465430035285501,-0.09541308015671024,0.06065997903301823,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.164551863041289,-0.16290190170705077
DEB38,-0.1025401884395356,-0.35660218671152233,-0.21322919751258518,-0.17416768314558373,-0.23633929381864394,-0.04175640936566383,-0.1143595759147048,-0.15457770009767136,0.0010636718943253243,-0.06556855196920341,-0.04784028126569562,-0.005729781247163501,0.06161849510178552,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.22906284322442305,-0.2211924712310257
DEB39,-0.15982011469750934,-0.44285306647576805,-0.18571435036635098,-0.16842669903175644,-0.20947106722348707,-0.060127127717916395,-0.12878930608081096,-0.11945135899586956,-0.01205965247776053,-0.06343143422201902,-0.055970654688693666,-0.07074318756372477,0.06978966995889513,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2126974207215363,-0.19090579859630785
DEB3A,-0.03048682130528757,-0.3987328982871543,-0.09672707257176727,-0.056974333217427175,-0.11319316639711485,0.09371209548299442,-0.017786348358183268,-0.005656461377982813,0.10145134258103616,-0.018693369463968157,-0.019755566716892714,-0.01756734147565664,0.12025132210955314,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.10546841334137724,-0.0867073157617404
DEB3B,-0.0868594649404526,-0.40018254372559003,-0.1565649261683666,-0.17901666032577435,-0.2480435836468986,-0.05159058367350566,-0.1196883631653688,-0.120309361421582,0.009505009339446424,-0.05439184046277967,-0.08285924103943443,-0.09447932777764956,0.07087591046130037,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.21052652112170533,-0.19352823925389306
DEB3C,-0.013157625767414638,-0.273372388959079,-0.11217826088378313,-0.141552702382446,-0.1814660586187421,-0.010905468463272672,-0.04849143166501246,-0.05307681300635736,0.042475723736669524,-0.01474497954538767,-0.05362246107091573,-0.0686372027547606,0.06296110432848234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.16680663811711793,-0.1375077508023358
DEB3D,-0.008514784646639573,-0.32796195173507137,-0.07773554634528335,-0.06940534902093132,-0.10069262557476277,0.0814930510361982,-0.002806486957524612,-0.0025856414110214665,0.13499383477188664,0.062131138147716536,0.039630615359835586,0.042847719379935256,0.18043443677961446,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0784855222436518,-0.06881882041255627
DEB3E,-0.01937852744997437,-0.29258989524482104,-0.1166626999158602,-0.09289124347843603,-0.22970805890805301,0.09623421319484993,-0.00046341674834804447,-0.07121921498204209,0.11302377589453871,0.050011229815663416,0.028451141147795234,0.03158731015001637,0.17122345819377438,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.15002367092743363,-0.1505002565418163
DEB3F,-0.012344381788534364,-0.3262864305055889,-0.11013456129278576,-0.08154458467175629,-0.13909831626474867,0.10253002494141206,-0.01806389660682095,-0.014395292634233448,0.1267458623330069,0.02752390079708289,0.02168366727088067,0.025228646013983447,0.15826942927138288,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.07043345480877461,-0.06160905047108678
DEB3G,0.11704077437158955,-0.24644553393595836,-0.005426692288954427,-0.0034090351694707755,-0.03194047410189993,0.1963278946333793,0.09215597690276867,0.08732586743973747,0.22563965068178327,0.11023899098708956,0.1107732051470709,0.11029009587302241,0.28288578730096314,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.018706498567011565,0.025192164296117703
DEB3H,0.032841745138093126,-0.21624789233135389,-0.04122399158415446,-0.0904821810160612,-0.16720436652869086,0.0803832201655661,0.003972926496624174,0.014033514357364663,0.09037160322239113,0.05051916451853811,0.01693148135382927,-0.0022268890512133765,0.1686308250395312,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1259180509788308,-0.1071778519588793
DEB3I,-0.04379289335433212,-0.2749218767140892,-0.14262643678160924,-0.12871031114110298,-0.20407550173226385,-0.046688689020330076,-0.08188136500130117,-0.1006305394934992,0.030540954780956975,0.003991379310344767,-0.0013338673007003976,0.025059302724804056,0.0741646609434532,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.20117132105483226,-0.18414397222637346
DEB3J,-0.05281143910609498,-0.32163371760353787,-0.12458205844087067,-0.11352422721713828,-0.16616456880696273,-0.016183144936780303,-0.0682818973622491,-0.060381916696132354,0.0342671735070903,-0.023222861528192196,-0.00849276299451307,-0.01237008767889991,0.07800054803478873,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.17998904811596594,-0.15241104586638432
DEB3K,0.03473241223673451,-0.20713710759323856,-0.02627098259134708,-0.04464651734804159,-0.10329026051687384,0.09502462570027626,0.00014338689740411859,0.012620282527737059,0.1333459597952409,0.05713584975073216,0.03637844658230005,0.06154126150486183,0.16777691627261904,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.058818294190358444,-0.05332868426532622
DEC01,-0.008287369070861028,-0.38375257101562066,-0.09782412293873621,-0.08703101068977726,-0.16172034640459276,0.08011187000889874,-0.049133273229149954,-0.03462627165004595,0.08217521818889328,-0.003201321900456189,0.022494573677402485,-0.033116019590671675,0.10295681216701924,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.12213456677570556,-0.0950644670738624
DEC02,0.15209288010396005,-0.1941512044425071,0.03444481812255806,0.0019204565650980943,-0.04372493043761072,0.1740746491721823,0.056401294498381827,0.11047465973599624,0.2558469002899759,0.14689286648480993,0.14984004423468078,0.155964297329527,0.26168940820248054,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0012772384034519524,0.056605225360782496
DEC03,0.12394635205232296,-0.2774802117508456,-0.014401199026130351,-0.02304730698341184,-0.04145780374113994,0.21525923900807298,0.07466576348532916,0.08459841565178161,0.22336047187513408,0.09191403362427342,0.05488838828588971,0.05408017042116642,0.23194413174230477,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.004898570359014531,0.015959771087054486
DEC04,0.04984571665789317,-0.33033042953007463,-0.02961403717244937,-0.00977707951649387,-0.0631631558670096,0.17285992193853472,0.028291531450853835,0.025541275608681024,0.15078383811690088,0.05739682512737043,0.04252172400028664,0.03651023390290553,0.18843513705249992,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.046169362288536187,-0.029375890713469466
DEC05,-0.006176139370174916,-0.3688685894208855,-0.10279527666421229,-0.09833459312332105,-0.14708192911098195,0.09307167453130982,-0.021548774721148245,-0.02749413185352023,0.10374696041908837,0.013409146690665175,0.01372993651368204,0.02010923881464266,0.12933936997831919,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.10425857417039863,-0.10192800835786875
DEC06,0.03853607803429804,-0.3269404998218558,-0.1256506894869862,-0.1392325321226472,-0.18504551108654022,0.08104578537139329,-0.019886018592049304,-0.009273216257450922,0.13830610271288246,0.04774087704518237,0.010655052189119107,0.0064301274836944255,0.131641975945904,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.08461718129583784,-0.0614258944484406
DED21,-0.04643737735787501,-0.03180771678967087,-0.05038061881252098,-0.03510204712562537,0.031085192640391446,0.08490254706873746,-0.05428064874998917,-0.04265931740564344,-0.06872263938835765,-0.0388166567580841,-0.04470991754131948,-0.06512015768326884,0.09916745204100108,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.12076347495750739,-0.10476425744875084
DED2C,0.18018815461316362,0.19744720781605118,0.1640238031311625,0.12929443601284607,0.15967534832020536,0.28950118945872827,0.16744066703218374,0.18845573825430018,0.18981667030654137,0.16107387210561885,0.050328730242110264,-0.019032560991969927,0.33122751052004107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.06987425973733608,0.0960625465954652
DED2D,0.2677254022008231,0.2989911959810787,0.2916163234110367,0.215006909697403,0.2288602725086828,0.3122814829474241,0.1996602522872961,0.2818179560000993,0.25666086032683877,0.2500613876037694,0.0908020014295925,0.007576810045418103,0.3077792070717065,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08737886486103896,0.1849569026189628
DED2E,0.044618766714560776,0.08143968056250794,0.04654052799338726,-0.015871262802836794,0.009704317271385099,0.13559202659983938,0.046936690972894546,0.07203138990775204,0.04874361183222553,0.05505970073203459,-0.036330453958672404,-0.060732468989877164,0.15676870915434127,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.01565394001835896,-0.02451220999586501
DED2F,0.071266864346482,0.10466383522979328,0.07121378828492042,-0.018025641118163516,0.03794854347189447,0.13852375768115088,0.08558511036543459,0.09542760459043853,0.07416199457261441,0.0761388753758705,-0.04748622502552924,-0.04480051335940327,0.1951121941239653,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.011822680215898385,0.016722214467847607
DED41,-0.0877396034579464,-0.07043446212167748,-0.09997930064944216,-0.1306535956799012,-0.11046600709188814,0.03763177437665921,-0.08461928374655647,-0.09482049958007255,-0.09686840942928765,-0.07845916334375014,-0.07202680399676664,-0.1370879481679289,0.06415480875109902,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.16072580348943988,-0.15482115247074602
DED42,0.06238483884739421,0.0760480017376195,0.04887108913726235,-0.09184120068256363,-0.09638125280725607,0.11794678269778403,0.059653382856653,0.044575101411345575,0.029872122067767126,0.05296272604159413,-0.0559754644268613,-0.050624789132374115,0.1880655872862873,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0075723110068159905,-0.0115213301052286
DED43,-0.025136848813127277,0.01849228981633022,-0.017170905235073808,-0.08922139096702686,-0.05290500184140845,0.0628812957893401,-0.051215751632915696,-0.04172311613828261,-0.03266085191105983,-0.020720894607094587,-0.08136905501253255,-0.10523392059517611,0.09230332939538477,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.09865445977310006,-0.0922848494503744
DED44,0.06970943244639138,0.09997008786689099,0.04921364340752743,-0.03081932369334439,-0.13946089362463676,0.15064417483866444,0.051533561590802135,0.05739043939017163,0.04520658066928407,0.06030431883949183,0.018817198222744747,0.03781812190542211,0.20141843670618798,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.036604918803669007,-0.0193813723052203
DED45,-0.019654625264937886,0.00038974647311396104,-0.028246188036298525,-0.06777967565999032,-0.14631739424725299,0.08265238667644503,-0.00684811419024145,-0.022192366443649192,-0.005774637088529988,-0.009893203284153329,-0.06989665701604553,-0.09714007375965483,0.11135267901700674,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.07780705644537489,-0.07639862097188277
DED51,-0.08905734119705389,-0.07232379921730481,-0.10851207343924385,-0.08468519774011296,-0.11472321688095632,-0.000987941164402928,-0.11809217101763836,-0.0886841436916217,-0.10596025564126332,-0.0903987074131315,-0.06470418079096041,-0.08184072679146803,0.03323762318089707,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1702464224921132,-0.14903490701808841
DED52,-0.07305073148480012,-0.004536062325937618,-0.0638106557340562,-0.10962551368871909,-0.1940555479035132,-0.024159915712978375,-0.11475660919626529,-0.08677121104217,-0.03865424897276626,-0.04038002988365552,-0.13767762053597266,-0.1678078083415161,0.007672280173301571,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.18345681311057926,-0.15827658488373353
DED53,-0.03553128084953272,-0.011903935460062631,-0.049049166337305494,-0.057835812633135975,-0.1322827234091104,0.050427623773612096,-0.03909013583712684,-0.025260865955032297,-0.027225959202165972,-0.021082030170649912,-0.10952245984331477,-0.12895975355828748,0.08615200503450904,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.11159379551784943,-0.10609379180544154
DEE01,-0.027083333333333348,-0.026766669715540092,-0.06026249152965513,-0.07749633408995038,-0.05901366891782456,0.08712523735693267,-0.04066919030381477,-0.029398570559610704,-0.05019665233696147,-0.054559720389457556,-0.0827692184078902,-0.10682319138597618,0.11258557915091538,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1266923545835622,-0.12143780413625305
DEE02,-0.07460268233990786,-0.07485185112749604,-0.09655466099727683,-0.07560913007184467,-0.05603267570900128,0.03539742256576184,-0.09363404141989728,-0.10093352858547777,-0.12172002633757728,-0.1161915404208177,-0.10428454820203437,-0.12670160295930954,0.011949956941373685,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1990756604107562,-0.178474943654941
DEE03,-0.09509142341690069,-0.09172735766431894,-0.0976943950567325,-0.10732637129465417,-0.11127405101863141,0.044073716862601975,-0.08812209412657745,-0.08966420986023582,-0.09744140108110633,-0.09379121123542944,-0.10018289206992648,-0.11470757879157234,0.0623517451711284,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.15746275737736026,-0.14651382308899408
DEE04,0.20367661691542294,0.24789739276703116,0.22935718063368427,0.16586423901753533,0.10270057006666877,0.35702040404719493,0.1931295338320651,0.23147263681592034,0.24494396307234934,0.25029087936920047,0.1076984175475042,0.12015684885181477,0.3571156453438211,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13178749488364305,0.15516417910447755
DEE05,-0.004434507327475745,0.0012444720551310073,-0.032018486467981555,-0.06974130993738836,-0.12292831986741248,0.09166502589368708,0.00415373180009615,-0.002545812221551813,-0.018004026115992722,-0.027640312672359668,-0.10091709356415235,-0.14433783923762167,0.11630409399568675,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0696390313372518,-0.0734793318069481
DEE06,0.07335234008366887,0.09701460076266155,0.11121007518076897,0.0708282946730674,0.0194745236296483,0.19968124768762263,0.08915323040886913,0.08234135731710901,0.09825670470307912,0.12504429440214526,0.0669073008660388,0.007631082926978117,0.24634430941742314,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0074439101371168714,-0.005021113168542812
DEE07,0.05600628444856537,0.10626607840840574,0.10096289110889956,0.052995423486150495,-0.06336543457145227,0.18781957815683303,0.07540813067087959,0.07235057264032685,0.1302649331268355,0.11634689275501087,0.025544616182486823,-0.009253890926066766,0.2286756481444494,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.005615843498830264,-0.012603238379779835
DEE08,0.11252054270022449,0.10754617770638264,0.04002935349606496,-0.04321155905763285,-0.12368075199411688,0.1591267428134313,0.05471906803880855,0.05338491488298436,0.04817966492520398,0.04482996782929538,-0.033506509954214225,-0.06479833116720002,0.19962797967096013,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.016731949809099422,-0.013704249759454612
DEE09,0.32564592463166964,0.3580106958278897,0.3338189551687776,0.14662075592568868,-0.012522091469459928,0.38865397537538615,0.28398169125212824,0.29759765518645587,0.33589784355335595,0.32078675158785086,0.17341118061574412,0.22655533181848964,0.4592523703554192,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.24279392969034785,0.29599719683033476
DEE0A,0.1729882032386909,0.1426989925827522,0.09491793614842847,0.022986300618997424,-0.025821129253574493,0.18184525669827512,0.05596115901601961,0.10326380503177113,0.07404223728681103,0.06670286370264655,-0.0016913782775348496,0.014537775261297403,0.2161280715365128,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0009022794951201174,0.03381463018581021
DEE0B,0.029208268436073492,0.05619880698005697,0.005062999706978211,-0.03730359618535484,-0.12676699406088665,0.14100742225039364,0.024046627735525128,0.028501526023426038,0.045481659544159614,0.013587843777470798,-0.049030059236230716,-0.10196796042508516,0.15940202833950146,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.03976175217026923,-0.0442254193188264
DEE0C,0.05007497042776765,0.06236912597883881,0.028984384301526722,-0.014105256870962313,-0.05579684511175742,0.1526854208284305,0.02902037652181244,0.04071330456254407,0.03595134054506799,0.030980049022294454,-0.011688848186822476,-0.03140476377643264,0.17386594787875476,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.05261223555307415,-0.054165373198528544
DEE0D,0.16782692876874505,0.1876017723705008,0.1955960396961942,0.16521697519389544,0.13287382163846484,0.305829264115264,0.15225905487684632,0.18443234510655082,0.16184981460622128,0.16955305392289577,0.043163137223144465,0.12582830434268133,0.3360154636112287,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08994050887512928,0.0875036996842935
DEE0E,0.046657542579075395,0.06036093209506865,0.02003878833682493,-0.033503773698721484,-0.01474431449595015,0.1694288614998667,0.03531088868668486,0.045380170316301705,0.04251395133345848,0.012720129368550381,-0.06700399902064802,-0.07170129557207194,0.19216629302249832,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.04257506824385804,-0.024187956204379524
DEF01,0.09210715358593569,0.07821459914964679,0.12729654454242678,0.22320200158299297,0.058325233644859864,0.27336491349340264,0.14881811797446498,0.1435811031438161,0.12497124306638385,0.08485747580518521,0.13200992292205616,0.10311028037383174,0.28558358915973736,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.12173450292907839,-0.12801657893934837
DEF02,-0.14354999242195787,-0.19411955252551882,-0.16136904893568393,-0.12841770386099782,-0.2217269401234474,-0.020671145807832136,-0.13606250115983443,-0.12577049938516294,-0.14219744623149644,-0.1663385609060143,-0.16369135266673895,-0.1836241419492064,0.004499088757718317,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2696661532466087,-0.27322201163424775
DEF03,0.03331862669699737,0.03517760380505486,0.0296944478828447,0.09867939185440022,-0.044520190147834704,0.15867643943960963,0.04218422620374396,0.03972613274830605,0.045206971677559826,0.004743722803576267,0.038481362285601506,0.0069411795434362045,0.16961145546506406,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.11856081636953852,-0.13021444704396612
DEF04,-0.036459132427097085,-0.061707653116853556,-0.0455042052421899,-0.004147294030128368,-0.12226351322222129,0.08364800861771204,-0.01691415583954381,-0.029503820307465678,-0.03181282028408017,-0.0638273825781478,-0.03433761081148101,-0.06649479647177503,0.11087693415529443,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.20799744309101886,-0.20932932380046432
DEF05,0.32153615001769764,0.2790360572567494,0.32772080737396014,0.333129624197386,0.1204511820286116,0.36220401371916533,0.28203285166471326,0.33126981948467527,0.31978299564072765,0.2809075005013242,0.24058863791923346,0.13304462490039093,0.37332532787078243,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.024222702985967737,-0.015573871147164464
DEF06,-0.03768379559381552,-0.029615506245109335,-0.047715213517892985,-0.002841441161833713,-0.13647417111615034,0.041110214891319385,-0.04487897077434666,-0.038960340599040966,-0.036644283837966474,-0.0432945938460263,-0.05419607549350647,-0.07623467020218755,0.08850506159832472,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1878987271368946,-0.21086840130273055
DEF07,0.6227901169870065,0.6120841603334224,0.6447315534247289,0.6648802501854496,0.4565671793975412,0.635491229965077,0.5260272253561527,0.5895004546925815,0.610507730511574,0.5307136887945567,0.5420455993699613,0.4847127541805045,0.6573189451737806,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15817418013194384,0.14612740640268806
DEF08,0.3635408671293645,0.4598096061104451,0.44311014495289247,0.43012060192101464,0.2124590113499143,0.42338641495170926,0.35962513006617947,0.3621750351893034,0.40942816788856984,0.34453430493469694,0.2787509467262381,0.21959404892230938,0.44385649064523514,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15508544213189812,0.14243377802100454
DEF09,-0.0539510587128218,-0.0797817170010151,-0.06422273329592487,-0.0008200686936202795,-0.12925775484037794,0.04594926800338617,-0.04065786548316919,-0.03860287604819013,-0.0421561116197251,-0.07572057440469138,-0.03815378175192752,-0.0743645825477034,0.10130138045490122,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.23364271622796773,-0.24250128610117894
DEF0A,0.1595982062262149,0.17355939059892656,0.1924005920742784,0.2591707861104413,0.024309488542302082,0.2542901219841913,0.1835542388233129,0.20044916557745207,0.22546972860125258,0.17240462894435837,0.15569990354473107,0.12034068136272547,0.3036444168773955,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.02069522981267835,-0.027365160060370153
DEF0B,0.18249648652101702,0.16723665289723555,0.20763213173334627,0.24429808591146518,0.06259931979861277,0.2776926610982142,0.19647334052415233,0.20278705579587153,0.2142789180494442,0.1750264729113995,0.17561959273715289,0.13063431007084203,0.31166804629897604,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.03897253884499896,-0.048633849860373446
DEF0C,0.39371292383049794,0.3939812177967337,0.3957474970641508,0.36000258658444473,0.1955986971339101,0.5361421050089359,0.45211929640669535,0.4593920810924219,0.4339536670331272,0.3593703349853705,0.3047907658935327,0.25743815156771266,0.5499806791286288,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08170373524626862,0.07815512545903824
DEF0D,-0.003528406203065604,-0.02296350012086057,-0.0029008890957186173,0.05565310622458686,-0.14250569362064214,0.1079067004184533,0.006655741755919209,0.014680719278433507,0.014465096752032336,-0.017010385029881503,0.01126575364634963,-0.05686112571013835,0.12625185425722707,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.16559693582265234,-0.1675559862786019
DEF0E,-0.06658432751887688,-0.06446171438125292,-0.031127909565961676,-0.014050675802868895,-0.13930426497319648,0.05549373457835416,-0.04894600274812011,-0.04692138103037302,-0.016934224629265304,-0.04231359836205428,-0.03967094612401645,-0.12493813684361454,0.08693488523185167,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2605121605816153,-0.27264997807272695
